house_price,rental_agency,city,bedrooms,surface
390,NederWoon verhuurmakelaars Arnhem,Arnhem,1,15
320,NederWoon verhuurmakelaars Arnhem,Arnhem,1,15
1600,Rotterdam Apartments,Rotterdam,3,97
1850,Rotterdam Apartments,Rotterdam,2,65
530,NederWoon Verhuurmakelaars Apeldoorn,Apeldoorn,1,30
1095,Wobeco Housing Agency,Den Haag,2,50
1125,NederWoon verhuurmakelaars Nijmegen,Rotterdam,1,57
650,Twents Vast,Almelo,1,25
795,ViaDaan,Hoensbroek,4,78
1300,Henk Burger Makelaardij,Amstelveen,4,100
1300,Agency 2030,Amsterdam,2,45
1750,JLG Real Estate,Amsterdam,4,108
2500,Casa Rental Services,Rotterdam,5,155
1575,Domica Leiden,Leiden,3,88
1580,Mooijekind Vleut Verhuurmakelaars,Hoofddorp,4,122
1600,Maasstad Woningverhuur,Rotterdam,3,122
955,P&D Housing,Tilburg,1,55
2500,Sweers & Boys,Amsterdam,5,107
1700,MA Residences,Amsterdam,3,75
3975,PPHAW Real Estate,Amsterdam,4,148
1500,Van Huis Uit Makelaars,Amsterdam,2,85
1750,Executive Home Rentals  Amsterdam,Amsterdam,3,75
1395,Executive Home Rentals  Amsterdam,Amstelveen,3,75
1350,Your Home Makelaardij,Amsterdam,2,48
1750,Centraal Makelaardij,Haarlem,3,90
999,123Wonen Den Haag,Den Haag,3,70
1995,072wonen,Alkmaar,5,186
1425,Valerius Rentals,Amsterdam,2,30
5000,Dutch Housing Centre BV,Amsterdam,6,248
6250,Dutch Housing Centre BV,Amsterdam,7,260
710,123Wonen Twente,Almelo,2,65
1150,Rotterdam Apartments,Rotterdam,3,60
1220,Rotterdam Apartments,Rotterdam,2,45
800,Rotterdam Apartments,Rotterdam,1,20
595,RELO Wonen,Koog aan de Zaan,1,10
1300,iSee Makelaars,Rijswijk,2,78
1250,Huispromotie.nl,Badhoevedorp,2,40
1700,Koops Makelaardij Amsterdam,Amsterdam,2,108
695,HouseHunting Arnhem Nijmegen,Arnhem,1,25
2250,Riva Rentals,Rotterdam,4,148
1250,Riva Rentals,Rotterdam,2,60
1750,Riva Rentals,Capelle aan den IJssel,5,130
1550,Riva Rentals,Rotterdam,3,81
1450,Riva Rentals,Rotterdam,2,78
1095,Riva Rentals,Rotterdam,3,62
1325,Brick Vastgoed,Eindhoven,3,100
1050,Immosa Makelaardij,Maastricht,2,52
1295,VHPN,Rotterdam,3,80
1475,Hoogveste BV,Amstelveen,1,40
1650,Vivir Wonen,Meerkerk,3,80
1175,Wolters Housing,Leidschendam,4,80
1850,2ndhome4u,Lelystad,5,152
1700,Consilium BV,Amsterdam,2,74
700,Woonhuis Limburg,Heerlen,3,70
975,Juistwonen,Rotterdam,3,79
1175,Domica Apeldoorn,Apeldoorn,4,105
3350,B&S Rental Service,Utrecht,4,150
1100,Riva Rentals,Rotterdam,2,48
1550,Riva Rentals,Rotterdam,3,79
1195,Brick Vastgoed,Eindhoven,3,78
995,ViaDaan,Rotterdam,3,60
1440,realestate.nl ,Rotterdam,4,67
1350,Riva Rentals,Rotterdam,2,63
1495,Riva Rentals,Rotterdam,3,80
1395,Riva Rentals,Rotterdam,2,62
1295,Rotsvast Den Haag,Voorburg,3,80
705,Rotsvast Tilburg,Tilburg,2,35
950,Hopmans Wonen,Steenbergen,5,106
950,Fresch Real Estate,Den Haag,2,78
875,Koops Makelaardij Leiden,Leiden,2,45
1350,The Housing Company,Maastricht,6,135
737,VerhuurPro Almelo,Hengelo,4,65
710,LVDS Vastgoed,Maastricht,1,21
1425,Jaap In Huren,Amsterdam,2,45
1495,Immovita,Rotterdam,3,75
1125,Maastricht Rentservice BV,Maastricht,3,55
1400,City Estate,Utrecht,3,75
1225,Maastricht Rentservice BV,Maastricht,1,64
1165,Ooms Makelaars Woningen,Rotterdam,3,79
1295,VHPN,Rotterdam,3,80
1325,Compass Housing Amsterdam,Amsterdam,3,68
1950,Ooms Makelaars Woningen,Rotterdam,4,140
1395,Ooms Makelaars Woningen,Rotterdam,3,93
1950,The Hague Real Estate Services,Den Haag,3,105
1850,Alcoco.nl,Amsterdam,4,120
705,Karens Real Estate,Delft,1,30
895,VERRA Real Estate,Den Haag,1,32
925,VERRA Real Estate,Den Haag,1,37
1295,Rotsvast Eindhoven,Veldhoven,3,80
795,ViaDaan,Doetinchem,3,70
1100,Paleiskwartier Makelaars,Den Bosch,2,62
1250,HB Housing ,Amsterdam,2,50
685,Heimstaden,Heerlen,3,96
1650,Hoen Vastgoedbeheer ,Amsterdam,2,44
1595,Tweelwonen.nl Rotterdam,Rotterdam,3,75
1449,123Wonen Leiden,Warmond,2,54
1495,City Homes,Amsterdam,2,60
1075,Makelaarsassociatie B.V.,Den Haag,2,50
1495,Van der Schaaf & Kooijmans NVM Makelaars ,Haarlem,3,86
2450,Amsterdam Housing,Amsterdam,4,95
1595,Rotterdam Apartments,Rotterdam,4,105
1075,Vesting Vastgoed,Den Haag,1,61
795,Vesting Vastgoed,Den Haag,1,35
3000,The Hague Real Estate Services,Den Haag,3,175
375,Vesting Vastgoed,Den Haag,1,10
370,Domica Venlo,Venlo,1,16
1895,The Hague Real Estate Services,Den Haag,2,44
2100,Internationals Housing,Utrecht,4,82
1450,Expat Housing,Den Haag,3,61
495,Roomservice,Overveen,1,14
660,Regio56 Makelaars & Huisvesting ,Veldhoven,1,27
1475,Hoogveste BV,Amstelveen,1,40
1550,Mac Housing,Amsterdam,3,78
1250,Oude Delft Makelaardij,Delft,3,70
995,De Haagsche Makelaar,Den Haag,2,50
2450,The Hague Real Estate Services,Den Haag,3,98
1300,Oude Delft Makelaardij,Delft,3,95
2950,BenHousing,Rotterdam,6,202
515,Camelot Vastgoedbeheer BV,Delft,1,20
1095,Tweelwonen.nl Rotterdam,Rotterdam,4,85
2350,Renthouse Vastgoed,Amsterdam,4,130
1350,VERRA Real Estate,Den Haag,1,44
975,Tweelwonen.nl Den Haag,Den Haag,1,40
1595,VGW Housing,Utrecht,1,60
850,Parkstone,Rijswijk,1,23
420,Rotsvast Leeuwarden,Leeuwarden,1,17
365,Rotsvast Leeuwarden,Leeuwarden,1,15
700,Parkstone,Rijswijk,1,16
500,iRooms and Houses,Rotterdam,1,10
4400,The Real Estate Company,Den Haag,8,370
1050,Expat Housing,Den Haag,3,62
1995,Tweelwonen.nl Den Haag,Den Haag,4,135
1195,VGW Housing,Utrecht,1,35
1575,Rent Valley,Den Haag,3,62
1500,Renthouse Vastgoed,Amsterdam,3,81
385,Siebbeles Vastgoed,Velp,1,18
1250,Rotsvast Eindhoven,Eindhoven,3,80
2495,The Hague Real Estate Services,Den Haag,3,132
1350,Tweelwonen.nl Leiden,Leiden,2,76
2000,Wolters Housing,Voorburg,6,125
975,Sonar appartementen,Den Haag,1,40
995,Tweelwonen.nl Noordwijk,Noordwijk,2,60
1550,VERRA Real Estate Rotterdam,Brielle,3,74
1168,Q Makelaars,Den Haag,1,59
1550,Mac Housing,Amsterdam,3,78
737,VerhuurPro Almelo,Hengelo,3,65
975,Tweelwonen.nl Rotterdam,Rotterdam,2,50
1750,People On The Move Expat Rentals,Bergen,3,95
1650,CS Housing,Amsterdam,3,65
1950,J.T.M.D. vastgoed beheer B.V.,Zaandam,3,110
1650,Woonbemiddeling Rivierenland,Gorinchem,1,50
1065,De Bloois Vastgoed,Schiedam,2,54
1345,Björnd Makelaardij,Delft,2,120
1500,HUIZ,Dordrecht,3,120
2250,PSG-Wonen,Rijswijk,5,157
940,Reham Makelaars | Taxateurs,Terneuzen,5,102
1245,Rotterdam Apartments,Rotterdam,2,50
1800,Ooms Makelaars Woningen,Rotterdam,3,141
1065,ViaDaan,Vlaardingen,2,54
1770,Rotsvast Middelburg,Middelburg,3,85
1850,Rappange Makelaardij,Amsterdam,2,86
500,Van Der Huizen,Roermond,1,22
1500,Domvast,Utrecht,3,74
1400,Huizenbalie.nl,Amsterdam,4,72
1300,HB Housing ,Amsterdam,4,83
1350,HB Housing ,Amsterdam,2,53
1250,HB Housing ,Amsterdam,2,50
1350,HB Housing ,Almere,3,58
2250,Hollandsche Makelaardij,Amsterdam,2,70
4200,Amsterdam Sotheby's International Realty,Amsterdam,3,194
5000,Dames van Vermeer,Amsterdam,4,147
1850,Urban Homies,Amsterdam,2,72
5000,Von Poll Real Estate - Centrum,Amsterdam,10,200
1500,The Rental Agency Amsterdam,Amsterdam,3,70
1500,The Rental Agency Amsterdam,Amsterdam,2,65
1350,Hevesta Bemiddeling,Amsterdam,1,37
1475,Hoogveste BV,Amstelveen,1,40
2400,Van Huis Uit Makelaars,Amsterdam,3,75
2000,Van Huis Uit Makelaars,Amsterdam,3,66
1000,City Homes,Wijk aan Zee,2,40
3000,Dorenbos Rasch Makelaars,Loosdrecht,9,271
2950,Kerkvliet Makelaars,Oegstgeest,6,188
7750,Finsens Makelaardij,Amsterdam,6,300
1850,Valerius Rentals,Amsterdam,3,75
1695,Aham Vastgoed,Amsterdam,3,80
915,Rotterdam Apartments,Rotterdam,2,35
850,123Wonen Twente,Enschede,4,105
1350,Homeland Real Estate,Voorburg,4,75
1050,Budget Housing,Eindhoven,2,52
1200,Budget Housing,Veldhoven,3,95
950,Budget Housing,Helmond,2,55
1325,Dop & Dop Consultancy,Schiedam,3,66
425,Homey Housing,Den Haag,1,15
4750,Relocation Advisers B.V.,Amsterdam,6,274
345,Max Suites,Rotterdam,1,18
450,Max Suites,Rotterdam,1,13
825,Dop & Dop Consultancy,Rotterdam,1,30
1550,Dop & Dop Consultancy,Hellevoetsluis,1,60
1850,2ndhome4u,Lelystad,5,135
1500,Rotsvast Amstelveen,Amstelveen,3,80
900,Dop & Dop Consultancy,Rotterdam,2,50
1600,Dop & Dop Consultancy,Schiedam,2,90
875,Dop & Dop Consultancy,Rotterdam,2,50
900,Dop & Dop Consultancy,Rotterdam,2,50
1450,Dop & Dop Consultancy,Schiedam,2,85
900,Dop & Dop Consultancy,Rotterdam,2,40
775,Dop & Dop Consultancy,Rotterdam,1,27
1475,Hoogveste BV,Amstelveen,1,40
1600,Maasstad Woningverhuur,Rotterdam,3,122
825,Dop & Dop Consultancy,Rotterdam,1,30
875,Dop & Dop Consultancy,Rotterdam,2,40
2000,Dop & Dop Consultancy,Rotterdam,4,145
900,Dop & Dop Consultancy,Rotterdam,2,50
1150,Dop & Dop Consultancy,Schiedam,1,60
1450,Dop & Dop Consultancy,Schiedam,4,120
2000,Dop & Dop Consultancy,Rotterdam,4,145
1295,Dop & Dop Consultancy,Rotterdam,3,63
1500,Dop & Dop Consultancy,Rotterdam,3,120
1550,Estata Makelaars O.G.,Den Haag,4,117
1050,Tweelwonen.nl Den Haag,Den Haag,2,36
1100,Riva Rentals,Rotterdam,2,70
1995,Riva Rentals,Rotterdam,4,130
1495,Riva Rentals,Rotterdam,3,105
1200,Riva Rentals,Hoogvliet Rotterdam,3,94
1950,Jenter Real Estate,Den Haag,3,117
737,StartHousing,Utrecht,1,28
1395,Vesting Vastgoed,Den Haag,3,79
2950,NumberXII Exclusive Real Estate,Den Haag,5,245
2850,Rotsvast Eindhoven,Eindhoven,3,120
1650,Rotsvast Leiden,Oegstgeest,4,110
2350,Housedby,Den Bosch,7,160
900,Fonzt,Rotterdam,2,47
2000,VHPN,Schiedam,5,130
3350,De Haagsche Makelaar,Den Haag,4,199
1250,P.P. Verhuur & Beheer,Huizen,3,70
745,4-Freedom | Vastgoedbeheer,Delft,1,36
3200,The Hague Real Estate Services,Den Haag,4,140
1450,Peters & Partners Amstelveen,Amsterdam,2,40
2350,Ooms Makelaars Woningen,Rotterdam,3,216
1550,Mac Housing,Amsterdam,3,78
2100,The Perfect House,Amsterdam,3,86
2750,The Hague Real Estate Services,Den Haag,3,98
1400,Tweelwonen.nl Rotterdam,Rotterdam,3,75
1695,Rent an Apartment,Rotterdam,4,110
2550,Frisia Makelaars,Den Haag,3,127
2995,Rent an Apartment,Rotterdam,2,45
2995,Rent an Apartment,Rotterdam,1,45
1900,Covers & Jonker Makelaars BV,Amsterdam,4,120
1595,Select-a-House.nl,Breda,3,106
1750,Frisia Makelaars,Den Haag,3,111
1500,Compass Housing Amsterdam,Amsterdam,2,40
1900,Rental Valley,Amsterdam,2,70
1895,De Haagsche Makelaar,Den Haag,4,105
1500,The Hague Real Estate Services,Den Haag,2,33
2200,Onesta Vastgoed,Den Haag,4,160
2195,Expat Housing,Den Haag,5,124
2200,GOETH Vastgoed,Wintelre,7,320
550,realestate.nl ,Rotterdam,1,12
895,Duinzigt Wonen B.V.,Den Haag,4,70
950,123Wonen Rotterdam,Schiedam,2,60
2200,Burger van Leeuwen,Rijswijk,5,136
1150,123Wonen Rotterdam,Rotterdam,2,50
3750,'t Mauritshuis Makelaars,Arnhem,3,314
1295,Amstel Housing Utrecht,Houten,1,40
1750,EHR Arnhem,Arnhem,8,148
2396,Hello Housing,Den Haag,3,105
1695,Vastgoed Unie Makelaardij ,Amsterdam,3,49
1550,Regio Holland Amsterdam,Amsterdam,1,55
2500,Eefje Voogd Makelaardij,Amsterdam,4,130
4750,Estata Makelaars O.G.,Den Haag,7,333
1450,Linger OG,Amsterdam,2,71
1295,VHPN,Rotterdam,3,80
1168,Q Makelaars,Den Haag,1,59
2350,Onesta Vastgoed,Den Haag,5,150
3000,Onesta Vastgoed,Den Haag,5,129
1495,Engel en Volkers Amsterdam ,Amsterdam,3,49
4250,DSTRCT Amsterdam,Amsterdam,8,165
2400,Amsterdam Housing,Amsterdam,3,85
2250,Amsterdam Housing,Amsterdam,4,125
1500,Amsterdam Housing,Amsterdam,3,65
1050,123Wonen Rotterdam,Schiedam,3,70
1950,Expat Rentals,Amsterdam,3,60
1800,Haagen & Partners,Amsterdam,3,60
1950,Haagen & Partners,Amsterdam,3,78
3500,Haagen & Partners,Amsterdam,5,158
2250,Parker & Williams Real Estate Services,Amsterdam,3,90
1050,123Wonen West-Brabant,Bergen op Zoom,3,84
1750,Domica Den Bosch,Vught,3,120
799,M4Makelaar B.V,Haarlem,1,20
1400,A Plus Apartments,Zeewolde,3,101
695,Vlogmakelaars,Rotterdam,1,20
900,Reham Makelaars | Taxateurs,Zaamslag,3,49
985,OurDomain Amsterdam Diemen,Diemen,2,47
1595,NumberXII Exclusive Real Estate,Den Haag,3,105
500,Veldboom Vastgoed Almere,Rotterdam,1,18
650,Huurinc Housing,Veldhoven,1,20
595,Bricks Twente,Almelo,1,35
1450,Rotsvast Amsterdam,Amsterdam,1,40
550,Rotterdam Rent,Rotterdam,1,25
1650,Renthouse Vastgoed,Amstelveen,3,75
1950,Your-House,Utrecht,2,60
3550,Tweelwonen.nl Utrecht,Utrecht,2,45
2500,Tweelwonen.nl Utrecht,Utrecht,1,35
575,OurCampus Amsterdam Diemen,Diemen,1,27
1395,Q Makelaars,Den Haag,2,72
800,Interhouse verhuurmakelaars Amersfoort,Amersfoort,2,50
1450,EHR Utrecht,Utrecht,4,110
275,Van Der Huizen,Rotterdam,2,12
1250,Rotsvast Middelburg,Vlissingen,4,78
850,Estatia Makelaardij & Beheer,Leeuwarden,3,90
1295,Fransen Vastgoed,Maassluis,4,67
1045,Select-a-House.nl,Breda,2,74
975,HVG Woonpartners BV,Roermond,4,108
2750,Dreef Beheer B.V.,Haarlem,3,150
1495,HomeRent,Sliedrecht,5,119
1250,DdeG Vastgoed bv,Utrecht,1,35
1290,Centraal Makelaardij,Haarlem,3,67
1850,Rotsvast Amsterdam,Amsterdam,3,61
950,NederWoon verhuurmakelaars Arnhem,Arnhem,3,105
1095,Domica Den Bosch,Rosmalen,3,85
1250,The Housing Company,Maastricht,2,40
1417,Rotsvast Tilburg,Tilburg,2,79
750,123Wonen Twente,Enschede,3,60
1600,HouseHunting Eindhoven,Eindhoven,6,110
2700,+31 Vastgoed,Amsterdam,3,55
2700,+31 Vastgoed,Amsterdam,3,55
2700,+31 Vastgoed,Amsterdam,3,55
2700,+31 Vastgoed,Amsterdam,3,55
2700,+31 Vastgoed,Amsterdam,3,55
902,Rotsvast Tilburg,Tilburg,2,37
810,Regent Makelaars,Heerenveen,3,69
1550,Bianca Combee Housing Service,Uithoorn,3,80
1350,HB Housing ,Zaandam,3,64
1750,Hoen Vastgoedbeheer ,Amsterdam,3,54
1450,IB Makelaars,Diemen,3,60
1168,Q Makelaars,Den Haag,1,59
1395,Q Makelaars,Den Haag,2,72
890,realestate.nl ,Rotterdam,2,76
1095,realestate.nl ,Rotterdam,4,87
380,realestate.nl ,Rotterdam,1,18
1500,Domica Leiden,Leiden,2,50
1550,Domica Leiden,Leiden,3,50
1850,Jaap In Huren,Amsterdam,3,85
1345,The Hague Real Estate Services,Den Haag,2,64
1500,Amsterdam Housing,Amsterdam,2,50
2200,Amsterdam Housing,Amsterdam,3,110
1100,Amstelland Makelaars,Aalsmeer,2,90
1295,Budget Housing,Eindhoven,3,90
1995,Koops Makelaardij Leiden,Leiden,4,100
,Huijers Vastgoed Makelaardij,Weert,4,135
755,Holland2Stay,Waddinxveen,3,63
1750,Huizenbalie.nl,Amsterdam,2,57
1095,Rotsvast Eindhoven,Eindhoven,2,45
1250,Holland Housing Center,Eindhoven,2,68
1050,HVG Woonpartners BV,Roermond,4,110
1695,BenHousing,Rotterdam,4,112
449,+31 Vastgoed,Kerkrade,1,16
489,+31 Vastgoed,Kerkrade,1,20
509,+31 Vastgoed,Kerkrade,1,25
1475,+31 Vastgoed,Amsterdam,2,60
1650,+31 Vastgoed,Schiedam,3,91
1250,+31 Vastgoed,Hoofddorp,2,38
980,My Housing,Eindhoven,2,45
785,Borgondo Facilities,Delft,1,39
1002,Rotsvast Tilburg,Tilburg,2,45
995,HVG Woonpartners BV,Roermond,4,108
1650,Stoit Groep,Eindhoven,3,84
1475,Hoogveste BV,Amstelveen,1,40
1550,Mac Housing,Amsterdam,3,78
1950,City Agency,Den Haag,7,145
1412,Rotsvast Tilburg,Tilburg,2,77
1187,Rotsvast Tilburg,Tilburg,2,49
922,Rotsvast Tilburg,Tilburg,2,39
922,Rotsvast Tilburg,Tilburg,2,39
1031,Rotsvast Tilburg,Tilburg,2,44
1300,Houses4let,Amstelveen,2,58
1375,Compass Housing Amsterdam,Amsterdam,2,60
2250,House of Rentals,Amsterdam,5,130
1775,Rotsvast Amsterdam,Amsterdam,2,70
2295,Housing Solutions,Hellevoetsluis,4,90
1368,Hopmans Wonen,Middelburg,2,70
950,Tuitman Vastgoed,Groningen,3,55
1800,Tuitman Vastgoed,Groningen,3,140
795,Rotsvast Middelburg,Vlissingen,3,65
1550,AT Real Estate Agent,Amsterdam,3,70
1700,ViaDaan,Amsterdam,3,70
1495,Ros Verhuurmakelaar,Utrecht,3,100
950,Vlogmakelaars,Rotterdam,2,75
895,Housing Totaal,Veldhoven,2,55
2200,PM Housing,Rotterdam,3,75
2100,PM Housing,Rotterdam,3,75
2475,PM Housing,Rotterdam,3,105
730,Linda Housing,Rotterdam,1,20
1975,Amsterdam Gooi Real Estate,Amsterdam,3,95
1500,P&P Vastgoed Makelaars B.V.,Amsterdam,2,42
1295,Stoit Groep,Eindhoven,3,75
1475,LIV Residential,Amsterdam,3,74
1695,LIV Residential,Amsterdam,4,116
2600,Broersma Makelaardij,Amsterdam,4,95
1325,Compass Housing Amsterdam,Amsterdam,3,68
1600,Maasstad Woningverhuur,Rotterdam,3,122
1195,Björnd Makelaardij,Delft,3,55
1050,Stad en Land Makelaars,Dordrecht,1,45
1950,Koops Makelaardij Leiden,Leiden,2,75
1750,Housedby,Den Bosch,3,100
1850,Hoen Vastgoedbeheer ,Amsterdam,3,62
925,Reham Makelaars | Taxateurs,Terneuzen,3,75
795,Max Property Rentals,Rotterdam,2,41
750,Urban Homies,Amsterdam,1,97
700,Urban Homies,Amsterdam,1,97
1650,Vastgoed Unie Makelaardij ,Amsterdam,3,80
2750,Brummel & Beuk Makelaars ,Amsterdam,4,130
1250,Brummel & Beuk Makelaars ,Naarden,4,65
2025,Tweelwonen.nl Den Haag,Den Haag,3,75
1450,Rent an Apartment,Rotterdam,3,160
3750,Avenir Vastgoed,Den Haag,8,210
2500,Koenders Makelaardij,Den Haag,6,167
4750,Interhouse verhuurmakelaars Hilversum & Almere,Bussum,5,264
1200,Ooms Makelaars Woningen,Rotterdam,1,97
2650,Eefje Voogd Makelaardij,Amsterdam,3,97
1650,RE/MAX Pro,Amsterdam,3,75
850,Tweelwonen.nl Leiden,Leiden,2,28
1850,Valerius Rentals,Amsterdam,3,56
1750,Valerius Rentals,Amsterdam,3,46
3300,Broersma Makelaardij,Amsterdam,3,115
1850,Amsterdam Housing,Amsterdam,3,90
1950,Dutch Housing Centre BV,Amsterdam,2,85
995,Björnd Makelaardij,Delft,1,34
1150,Björnd Makelaardij,Delft,2,34
1095,Björnd Makelaardij,Delft,2,50
1195,Björnd Makelaardij,Delft,2,40
935,P&D Housing,Tilburg,2,55
1325,Compass Housing Amsterdam,Amsterdam,3,68
995,Björnd Makelaardij,Delft,1,36
2275,Kolpa Makelaars B.V.,Rotterdam,3,144
1995,Koops Makelaardij Amstelveen,Amstelveen,6,120
3000,Lighthouse Property Services,Haarlem,2,200
1150,HouseHunting Eindhoven,Eindhoven,2,70
1050,PeOos Vakantiewoningen,Noordwijk,3,80
1150,Vivir Wonen,Made,2,76
2450,Vivir Wonen,Made,3,155
1150,Vivir Wonen,Made,2,79
1800,Out Amsterdam,Amsterdam,4,106
1500,Rotsvast Amstelveen,Amstelveen,2,55
1750,Renthouse Vastgoed,Amstelveen,3,92
1100,Van Santvoort Makelaars Eersel,Eersel,2,70
490,Hopmans Wonen,Axel,1,25
550,Maasland Relocation,Maastricht,2,18
620,Maasland Relocation,Maastricht,2,24
1200,City Estate,Rozenburg,3,58
375,BVwonen,Breda,2,14
400,BVwonen,Tilburg,2,15
485,Woonder,Maastricht,1,30
1650,Noordelijk Woningvastgoed BV,Assen,3,90
,Grand Prix Rentals,Valkenswaard,9,878
1695,Koops Makelaardij Amsterdam,Amsterdam,4,100
700,Greter & Greter,Amsterdam,1,25
700,Greter & Greter,Amsterdam,1,25
2000,Reedijk Real Estate,Delft,5,117
475,Friened Verhuur,Leeuwarden,1,18
600,Friened Verhuur,Leeuwarden,1,32
995,Housing Solutions,Pernis Rotterdam,2,50
995,Housing Solutions,Pernis Rotterdam,2,50
1475,Hoogveste BV,Amstelveen,1,40
935,P&D Housing,Tilburg,2,55
1895,Interhouse verhuurmakelaars Eindhoven,Eindhoven,5,173
850,MIJN HUIS en ik,Voerendaal,2,78
995,Star Housing,Maastricht,2,55
975,123Wonen Zeeland,Oud-Vossemeer,6,184
1525,Stam Vastgoed,Hilversum,3,110
2000,Stam Vastgoed,Weesp,4,98
1250,Riva Rentals,Rotterdam,2,64
1049,Woonstad Rotterdam,Rotterdam,4,117
1250,27 Huis Makelaars,Amsterdam,2,45
1800,De Gouden Makelaar,Blaricum,5,108
2400,Amsterdamse Maatschappij,Amsterdam,3,125
1500,Onesta Vastgoed,Den Haag,3,101
1380,Amsterdam Housing,Amstelveen,3,80
1200,Oude Delft Makelaardij,Delft,3,64
1100,Vesting Vastgoed,Den Haag,3,68
1150,'t Mauritshuis Makelaars,Wageningen,3,80
1650,Interhouse verhuurmakelaars Sassenheim,Noordwijk,4,112
1485,Portsville,Rotterdam,3,85
995,Portsville,Rotterdam,2,40
950,Kamen Home Rentals BV,Dordrecht,1,60
1200,VRC - Veth Realty & Consultancy BV,Haarlem,2,60
2975,Home of Orange,Amsterdam,5,184
1895,Homeland Real Estate,Leiderdorp,6,187
1700,Vissers Vastgoed Maastricht,Heerlen,2,300
1695,De Regenbogen Beheer,Den Haag,3,75
1900,Sonar appartementen,Den Haag,3,90
1695,Eigen Haard,Leiden,3,129
1950,Eigen Haard,Leiden,4,130
2500,The Rental Agency Amsterdam,Amsterdam,3,120
1750,Home of Orange,Hoofddorp,5,104
1350,Hevesta Bemiddeling,Amsterdam,1,37
1325,Compass Housing Amsterdam,Amsterdam,3,68
1395,Homeland Real Estate,Leidschendam,3,82
1590,HouseHunting SchipholRegio & Haarlem e.o.,Hoofddorp,2,70
1195,Brick Brokers,Bussum,4,88
575,BenHousing,Rotterdam,1,14
595,BenHousing,Rotterdam,1,15
920,Rotsvast Hilversum,Hilversum,2,69
1895,Lightcity Housing,Eindhoven,5,166
1850,2ndhome4u,Lelystad,6,125
,AB&P Vaassen,Roermond,10,340
,AB&P Vaassen,Roermond,10,262
1400,Brick Vastgoed,Eindhoven,4,140
1495,Fransen Vastgoed,Vlaardingen,5,100
795,Rotsvast Eindhoven,Eindhoven,1,25
1150,Henri Kox Makelaardij,Valkenswaard,5,150
1600,Mr and Ms Rent,Maastricht,1,220
1500,Expat & Property Management,Den Haag,4,100
1300,Brick Vastgoed,Eindhoven,3,100
785,HouseHunting Tilburg,Tilburg,2,48
1500,Eday Housing Services,Amsterdam,2,62
1250,HB Housing ,Amsterdam,2,45
950,Pandomo Makelaars,Groningen,1,42
1100,Pandomo Makelaars,Groningen,3,42
1395,Jenter Real Estate,Den Haag,3,90
825,NTC Vastgoed,Leeuwarden,4,92
1075,Frisia Makelaars,Den Haag,3,116
1650,Find your room,Amsterdam,2,110
1365,IB Makelaars,Badhoevedorp,3,70
1750,123Wonen Utrecht,Maarssen,3,125
735,VerhuurPro Almelo,Enschede,3,55
1468,TW3 Strategie Marketing Makelaardij B.V.,Den Haag,3,117
1350,Hevesta Bemiddeling,Amsterdam,1,37
935,P&D Housing,Tilburg,2,55
1795,Björnd Makelaardij,Delft,4,100
2850,Amsterdam Housing,Amsterdam,4,110
1250,Amsterdam Housing,Amsterdam,1,28
1250,Amsterdam Housing,Ouderkerk aan de Amstel,2,49
1550,Amsterdam Housing,Amsterdam,2,65
1200,Oude Delft Makelaardij,Delft,2,60
550,RNC Wonen,Oss,1,16
1400,BrinkBorgh Makelaardij,Amsterdam,2,43
1800,Stad en Land Makelaars,Rotterdam,3,110
1800,Ter Haar Makelaars B.V.,Amsterdam,3,64
1400,Interhouse verhuurmakelaars Amsterdam,Amsterdam,2,44
1340,123Wonen Breda,Breda,4,90
1250,123Wonen Breda,Breda,3,76
1500,Nosa Vastgoed,Ouderkerk aan de Amstel,3,88
1050,Short Stay Houses,Vinkeveen,2,70
950,Brix Housing,Venlo,3,57
1600,Houses4let,Badhoevedorp,3,80
649,HouseHunting Parkstad,Eygelshoven,4,75
1299,Rotsvast Rotterdam,Rotterdam,2,65
380,Rotsvast Tilburg,Tilburg,2,16
1300,Stones Housing,Eindhoven,2,75
600,CS Wonen,Roosendaal,1,36
1850,Koster Di Giacomo,Weesp,7,160
1998,Alcoco.nl,Amstelveen,4,100
2200,Peter Bruin Makelaardij,Amstelveen,5,140
1500,HB Housing ,Amsterdam,3,80
1375,Heimstaden,Amsterdam,2,52
1100,Kronenburg Living,Oosterbeek,2,62
2250,Makelaarsassociatie B.V.,Wateringen,6,141
3500,Estata Makelaars O.G.,Den Haag,7,208
2100,The Perfect House,Amsterdam,3,86
935,P&D Housing,Tilburg,2,55
1575,Wolters Housing,Den Haag,3,98
1370,KK Amsterdam,Diemen,2,70
2000,AHA (Another Home Abroad),Amsterdam,5,111
1975,Kimmel & Co. Makelaarskantoor o.g. b.v.,Den Haag,3,83
5500,Kimmel & Co. Makelaarskantoor o.g. b.v.,Den Haag,6,270
3300,Amsterdam Beautiful Property Rental,Amsterdam,3,150
1500,Parker & Williams Real Estate Services,Amsterdam,2,50
2000,Parker & Williams Real Estate Services,Amsterdam,3,80
360,De Noordelijke Verhuur Makelaars,Leeuwarden,1,12
400,Woonhuis Limburg,Maastricht,1,10
1250,Interhouse verhuurmakelaars Rotterdam,Rotterdam,5,100
1200,The Hague Real Estate Services,Den Haag,5,80
1950,Expat Rentals,Amsterdam,3,95
2050,RE/MAX Pro,Amsterdam,3,107
